trial,time,id,Date,text_stim,text_time,fix_time,match_array,response,image_stim,latency,Block
198,092156,,2022-08-03,5,0.324,0.75,1,1,5,311.90000000000003,0
199,092158,,2022-08-03,3,0.381,0.984,0,0,4,423.20000000000005,0
200,092201,,2022-08-03,3,0.321,0.828,0,0,0,495.2,0
201,092203,,2022-08-03,6,0.389,0.683,1,1,6,535.5999999999999,0
202,092205,,2022-08-03,4,0.305,0.584,1,1,4,472.4,0
203,092207,,2022-08-03,3,0.338,0.822,1,1,3,403.1,0
204,092209,,2022-08-03,7,0.261,0.604,1,1,7,433.5,0
205,092211,,2022-08-03,2,0.262,0.652,1,1,2,302.9,0
206,092213,,2022-08-03,1,0.274,0.847,1,1,1,380.7,0
207,092215,,2022-08-03,5,0.377,0.842,1,1,5,295.8,0
208,092217,,2022-08-03,2,0.282,0.719,1,1,2,382.5,0
209,092219,,2022-08-03,5,0.301,0.855,1,1,5,338.2,0
210,092221,,2022-08-03,0,0.321,0.767,1,1,0,371.7,0
211,092223,,2022-08-03,7,0.291,0.62,1,1,7,358.59999999999997,0
212,092225,,2022-08-03,4,0.385,0.597,1,1,4,381.7,0
213,092227,,2022-08-03,3,0.32,0.707,1,1,3,334.9,0
214,092228,,2022-08-03,6,0.362,0.803,1,1,6,601.9,0
215,092231,,2022-08-03,1,0.398,0.639,1,1,1,312.8,0
216,092233,,2022-08-03,0,0.388,0.741,1,1,0,393.8,0
217,092235,,2022-08-03,2,0.398,0.548,0,0,6,580.3000000000001,0
218,092237,,2022-08-03,5,0.287,0.521,0,0,3,588.6,0
219,092239,,2022-08-03,1,0.353,0.708,1,1,1,360.0,0
220,092241,,2022-08-03,2,0.274,0.853,1,1,2,284.1,0
221,092243,,2022-08-03,3,0.387,0.61,0,0,7,483.3,0
222,092245,,2022-08-03,5,0.299,0.607,1,1,5,554.9,0
223,092247,,2022-08-03,4,0.348,0.545,1,1,4,629.7,0
224,092249,,2022-08-03,3,0.26,0.964,1,1,3,488.5,0
225,092251,,2022-08-03,0,0.306,0.592,1,1,0,532.6999999999999,0
226,092253,,2022-08-03,4,0.365,0.723,1,1,4,339.3,0
227,092255,,2022-08-03,7,0.393,0.605,1,1,7,304.70000000000005,0
228,092257,,2022-08-03,2,0.321,0.57,1,1,2,311.0,0
229,092259,,2022-08-03,1,0.3,0.922,1,1,1,253.3,0
230,092301,,2022-08-03,5,0.278,0.527,1,1,5,361.9,0
231,092302,,2022-08-03,6,0.393,0.57,1,1,6,625.1,0
232,092305,,2022-08-03,4,0.276,0.815,1,1,4,290.1,0
233,092307,,2022-08-03,2,0.346,0.769,1,1,2,425.70000000000005,0
234,092309,,2022-08-03,6,0.392,0.552,1,1,6,333.1,0
235,092310,,2022-08-03,0,0.372,0.508,1,1,0,330.2,0
236,092312,,2022-08-03,5,0.337,0.888,1,1,5,328.40000000000003,0
237,092314,,2022-08-03,1,0.347,0.892,1,1,1,343.3,0
238,092317,,2022-08-03,7,0.38,0.84,1,1,7,321.7,0
239,092319,,2022-08-03,3,0.29,0.627,1,1,3,302.3,0
240,092320,,2022-08-03,7,0.371,0.628,1,1,7,352.3,0
241,092322,,2022-08-03,5,0.379,0.759,1,1,5,339.1,0
242,092324,,2022-08-03,2,0.345,0.992,1,1,2,286.6,0
243,092327,,2022-08-03,3,0.336,0.821,1,1,3,389.0,0
244,092329,,2022-08-03,7,0.31,0.796,0,0,6,560.4,0
