0.7410 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
49.4535 	EXP 	movie: autoDraw = False
49.4535 	EXP 	coin: image = 'data/Stim01.png'
49.4535 	EXP 	cross: autoDraw = True
49.9541 	EXP 	coin: autoDraw = True
49.9609 	EXP 	cross: autoDraw = False
50.9471 	EXP 	Set movie finished
50.9471 	EXP 	movie: autoDraw = True
50.9471 	EXP 	Set movie finished
50.9481 	EXP 	New trial (rep=6, index=1): {'side1': 4, 'side2': 8}
50.9553 	EXP 	coin: autoDraw = False
50.9553 	EXP 	coin: autoDraw = False
50.9553 	EXP 	cross: autoDraw = False
50.9553 	EXP 	movie: autoDraw = False
50.9553 	EXP 	coin: image = 'data/Stim01.png'
50.9553 	EXP 	cross: autoDraw = True
51.4464 	EXP 	coin: autoDraw = True
51.4550 	EXP 	cross: autoDraw = False
52.4506 	EXP 	coin: autoDraw = False
52.4506 	EXP 	Set movie finished
52.4506 	EXP 	movie: autoDraw = True
52.4506 	EXP 	Set movie finished
52.4519 	EXP 	New trial (rep=6, index=2): {'side1': 3, 'side2': 7}
52.4585 	EXP 	coin: autoDraw = False
52.4585 	EXP 	cross: autoDraw = False
52.4585 	EXP 	movie: autoDraw = False
52.4585 	EXP 	coin: image = 'data/Stim01.png'
52.4585 	EXP 	cross: autoDraw = True
52.9564 	EXP 	coin: autoDraw = True
52.9649 	EXP 	cross: autoDraw = False
53.9589 	EXP 	coin: autoDraw = False
53.9589 	EXP 	Set movie finished
53.9589 	EXP 	movie: autoDraw = True
53.9589 	EXP 	Set movie finished
53.9602 	EXP 	New trial (rep=6, index=3): {'side1': 2, 'side2': 6}
53.9683 	EXP 	coin: autoDraw = False
53.9683 	EXP 	cross: autoDraw = False
53.9683 	EXP 	movie: autoDraw = False
53.9683 	EXP 	coin: image = 'data/Stim01.png'
53.9683 	EXP 	cross: autoDraw = True
54.4598 	EXP 	coin: autoDraw = True
54.4687 	EXP 	cross: autoDraw = False
55.4611 	EXP 	coin: autoDraw = False
55.4611 	EXP 	Set movie finished
55.4611 	EXP 	movie: autoDraw = True
55.4611 	EXP 	Set movie finished
55.4621 	EXP 	New trial (rep=7, index=0): {'side1': 2, 'side2': 6}
